step,parameter,loss,lr,weight_norm,update_norm,update_to_weight_ratio
5,net.10.weight,0.41171205043792725,0.00016666666666666666,4.616051197052002,0.05068691074848175,0.010980578114222926
5,net.10.bias,0.41171205043792725,0.00016666666666666666,0.10484259575605392,0.0012583618517965078,0.012002391229652918
6,net.0.weight,0.39704614877700806,0.0002,26.171953201293945,0.08112793415784836,0.0030998043414595965
6,net.0.bias,0.39704614877700806,0.0002,1.6075948476791382,0.006798883900046349,0.004229227227159754
6,net.2.weight,0.39704614877700806,0.0002,26.13736343383789,0.32289883494377136,0.012353917630641385
6,net.2.bias,0.39704614877700806,0.0002,0.5772762298583984,0.0073869009502232075,0.012796128730322327
6,net.4.weight,0.39704614877700806,0.0002,26.14797592163086,0.29741987586021423,0.011374489434731896
6,net.4.bias,0.39704614877700806,0.0002,0.5696980357170105,0.00778203597292304,0.013659931200445032
6,net.6.weight,0.39704614877700806,0.0002,26.156274795532227,0.29782935976982117,0.011386535815898892
6,net.6.bias,0.39704614877700806,0.0002,0.5812817811965942,0.007789136376231909,0.01339993206082879
6,net.8.weight,0.39704614877700806,0.0002,26.137954711914062,0.32030966877937317,0.012254580448613729
6,net.8.bias,0.39704614877700806,0.0002,0.5713374018669128,0.008298303000628948,0.014524347563301924
6,net.10.weight,0.39704614877700806,0.0002,4.618472099304199,0.05697248876094818,0.012335787146907617
6,net.10.bias,0.39704614877700806,0.0002,0.1047753393650055,0.001485180458985269,0.014174904781852826
7,net.0.weight,0.38007402420043945,0.00023333333333333333,26.206398010253906,0.09196820110082626,0.0035093796967000735
7,net.0.bias,0.38007402420043945,0.00023333333333333333,1.607692837715149,0.007817720994353294,0.004862695666084965
7,net.2.weight,0.38007402420043945,0.00023333333333333333,26.151689529418945,0.38041648268699646,0.014546535597979348
7,net.2.bias,0.38007402420043945,0.00023333333333333333,0.5781606435775757,0.008605528622865677,0.014884321024717095
7,net.4.weight,0.38007402420043945,0.00023333333333333333,26.16114044189453,0.3527188003063202,0.013482546798360334
7,net.4.bias,0.38007402420043945,0.00023333333333333333,0.5714978575706482,0.009181552566587925,0.016065769005009625
7,net.6.weight,0.38007402420043945,0.00023333333333333333,26.168731689453125,0.3548385202884674,0.013559637681312587
7,net.6.bias,0.38007402420043945,0.00023333333333333333,0.5845991969108582,0.009180059656500816,0.015703168435759286
7,net.8.weight,0.38007402420043945,0.00023333333333333333,26.152074813842773,0.3736626207828522,0.01428806790446568
7,net.8.bias,0.38007402420043945,0.00023333333333333333,0.5722032785415649,0.009487863630056381,0.01658128148835341
7,net.10.weight,0.38007402420043945,0.00023333333333333333,4.6227707862854,0.06312553584575653,0.013655346276963187
7,net.10.bias,0.38007402420043945,0.00023333333333333333,0.10473213344812393,0.0016748473281040788,0.015991723580553875
8,net.0.weight,0.3369128108024597,0.0002666666666666667,26.25406837463379,0.10282311588525772,0.0039164640854140375
8,net.0.bias,0.3369128108024597,0.0002666666666666667,1.6077749729156494,0.009704601019620895,0.006036044336491882
8,net.2.weight,0.3369128108024597,0.0002666666666666667,26.1732234954834,0.45576024055480957,0.017413225414647845
8,net.2.bias,0.3369128108024597,0.0002666666666666667,0.5794268250465393,0.010391626507043839,0.017934320707725583
8,net.4.weight,0.3369128108024597,0.0002666666666666667,26.18059730529785,0.4289323687553406,0.01638359750747714
8,net.4.bias,0.3369128108024597,0.0002666666666666667,0.5739248394966125,0.010675049386918545,0.018600082540915275
8,net.6.weight,0.3369128108024597,0.0002666666666666667,26.187223434448242,0.42712676525115967,0.016310502192809474
8,net.6.bias,0.3369128108024597,0.0002666666666666667,0.5891449451446533,0.010232524015009403,0.01736843216485037
8,net.8.weight,0.3369128108024597,0.0002666666666666667,26.17304039001465,0.41905292868614197,0.01601086165159536
8,net.8.bias,0.3369128108024597,0.0002666666666666667,0.5736432075500488,0.010049713775515556,0.017519101844570777
8,net.10.weight,0.3369128108024597,0.0002666666666666667,4.629280090332031,0.06790204346179962,0.014667948825047093
8,net.10.bias,0.3369128108024597,0.0002666666666666667,0.1047116294503212,0.0017525625880807638,0.016737038639172738
9,net.0.weight,0.41554564237594604,0.0003,26.309022903442383,0.10281886905431747,0.003908121918160033
9,net.0.bias,0.41554564237594604,0.0003,1.6078678369522095,0.005304448772221804,0.0032990577025762517
9,net.2.weight,0.41554564237594604,0.0003,26.205875396728516,0.19545172154903412,0.007458316831248991
9,net.2.bias,0.41554564237594604,0.0003,0.581161379814148,0.004273006226867437,0.0073525295645659045
9,net.4.weight,0.41554564237594604,0.0003,26.210222244262695,0.2109210193157196,0.008047280841423973
9,net.4.bias,0.41554564237594604,0.0003,0.576961100101471,0.0031715070363134146,0.005496916578527802
9,net.6.weight,0.41554564237594604,0.0003,26.21542739868164,0.20685997605323792,0.007890772593836894
9,net.6.bias,0.41554564237594604,0.0003,0.5945425033569336,0.004405175801366568,0.007409353875448532
9,net.8.weight,0.41554564237594604,0.0003,26.2021541595459,0.2283383309841156,0.00871448696903907
9,net.8.bias,0.41554564237594604,0.0003,0.5754548907279968,0.007087229285389185,0.012315872885228708
9,net.10.weight,0.41554564237594604,0.0003,4.637352466583252,0.042890939861536026,0.009249014425926865
9,net.10.bias,0.41554564237594604,0.0003,0.10474783182144165,0.0012260102666914463,0.011704397555276984
10,net.0.weight,0.3537364602088928,0.0003333333333333333,26.288311004638672,0.10668302327394485,0.004058192375125212
10,net.0.bias,0.3537364602088928,0.0003333333333333333,1.607918381690979,0.006733606103807688,0.0041877785467731524
10,net.2.weight,0.3537364602088928,0.0003333333333333333,26.19489097595215,0.2644658386707306,0.010096084725587129
10,net.2.bias,0.3537364602088928,0.0003333333333333333,0.580468475818634,0.005801819730550051,0.009995064283840309
10,net.4.weight,0.3537364602088928,0.0003333333333333333,26.200531005859375,0.2765823304653168,0.010556363548641937
10,net.4.bias,0.3537364602088928,0.0003333333333333333,0.5765752792358398,0.004357851110398769,0.007558165026038608
10,net.6.weight,0.3537364602088928,0.0003333333333333333,26.20815658569336,0.2705634534358978,0.010323635412938367
10,net.6.bias,0.3537364602088928,0.0003333333333333333,0.5950033068656921,0.004270961973816156,0.007178047457104679
10,net.8.weight,0.3537364602088928,0.0003333333333333333,26.199542999267578,0.2725456953048706,0.010402688906157247
10,net.8.bias,0.3537364602088928,0.0003333333333333333,0.575412392616272,0.0065130204893648624,0.011318874207334342
10,net.10.weight,0.3537364602088928,0.0003333333333333333,4.634562969207764,0.05180729925632477,0.011178464852141334
10,net.10.bias,0.3537364602088928,0.0003333333333333333,0.10479173809289932,0.0010356353595852852,0.009882795900065902
11,net.0.weight,0.3487183451652527,0.00036666666666666667,26.250789642333984,0.10812044888734818,0.0041187503446747774
11,net.0.bias,0.3487183451652527,0.00036666666666666667,1.6079926490783691,0.00598280131816864,0.0037206645948274202
11,net.2.weight,0.3487183451652527,0.00036666666666666667,26.18099021911621,0.22719109058380127,0.008677711907852756
11,net.2.bias,0.3487183451652527,0.00036666666666666667,0.5795332789421082,0.0049199266359210014,0.008489463529863092
11,net.4.weight,0.3487183451652527,0.00036666666666666667,26.18885612487793,0.24017547070980072,0.009170903439407864
11,net.4.bias,0.3487183451652527,0.00036666666666666667,0.5757037997245789,0.003552247304469347,0.006170268992785473
11,net.6.weight,0.3487183451652527,0.00036666666666666667,26.19881248474121,0.2340318113565445,0.008932916768378337
11,net.6.bias,0.3487183451652527,0.00036666666666666667,0.5944485068321228,0.004167892504483461,0.007011360036371509
11,net.8.weight,0.3487183451652527,0.00036666666666666667,26.194780349731445,0.24492567777633667,0.009350171083944505
11,net.8.bias,0.3487183451652527,0.00036666666666666667,0.57487553358078,0.006736428011208773,0.011718063507154262
11,net.10.weight,0.3487183451652527,0.00036666666666666667,4.630819320678711,0.04478512331843376,0.00967110142225758
11,net.10.bias,0.3487183451652527,0.00036666666666666667,0.1048111692070961,0.001134705962613225,0.010826193154769246
12,net.0.weight,0.35946112871170044,0.0004,26.22185516357422,0.10833395272493362,0.004131437384927076
12,net.0.bias,0.35946112871170044,0.0004,1.6080906391143799,0.005084074568003416,0.003161559705865434
12,net.2.weight,0.35946112871170044,0.0004,26.171945571899414,0.18705353140830994,0.00714710073404507
12,net.2.bias,0.35946112871170044,0.0004,0.578812837600708,0.003971784375607967,0.006861949351489486
12,net.4.weight,0.35946112871170044,0.0004,26.18203353881836,0.20705388486385345,0.007908243053652363
12,net.4.bias,0.35946112871170044,0.0004,0.5751602649688721,0.0030356510542333126,0.005277922066465429
12,net.6.weight,0.35946112871170044,0.0004,26.194154739379883,0.20486287772655487,0.007820938669899786
12,net.6.bias,0.35946112871170044,0.0004,0.5946273803710938,0.00470383744686842,0.007910563156262429
12,net.8.weight,0.35946112871170044,0.0004,26.194669723510742,0.21802619099617004,0.008323303683439191
12,net.8.bias,0.35946112871170044,0.0004,0.574860692024231,0.007345202844589949,0.012777361448606998
12,net.10.weight,0.35946112871170044,0.0004,4.628325462341309,0.036685679107904434,0.007926339538219602
12,net.10.bias,0.35946112871170044,0.0004,0.10481372475624084,0.0013450387632474303,0.012832658760820764
13,net.0.weight,0.38094261288642883,0.00043333333333333337,26.202795028686523,0.10933742672204971,0.004172739076207264
13,net.0.bias,0.38094261288642883,0.00043333333333333337,1.6082090139389038,0.004219161346554756,0.0026235155443016583
13,net.2.weight,0.38094261288642883,0.00043333333333333337,26.167560577392578,0.1695045530796051,0.0064776597183479265
13,net.2.bias,0.38094261288642883,0.00043333333333333337,0.5783537030220032,0.00352123798802495,0.006088381503612481
13,net.4.weight,0.38094261288642883,0.00043333333333333337,26.179758071899414,0.20674468576908112,0.007897119797718635
13,net.4.bias,0.38094261288642883,0.00043333333333333337,0.575139582157135,0.003852101508527994,0.006697681098699887
13,net.6.weight,0.38094261288642883,0.00043333333333333337,26.19394874572754,0.2173091620206833,0.008296158938469645
13,net.6.bias,0.38094261288642883,0.00043333333333333337,0.5961025953292847,0.006249984260648489,0.01048474593068333
13,net.8.weight,0.38094261288642883,0.00043333333333333337,26.199081420898438,0.22651274502277374,0.00864582774425402
13,net.8.bias,0.38094261288642883,0.00043333333333333337,0.5758659243583679,0.00852157548069954,0.014797846374039776
13,net.10.weight,0.38094261288642883,0.00043333333333333337,4.62705135345459,0.03274686262011528,0.007077263708272059
13,net.10.bias,0.38094261288642883,0.00043333333333333337,0.10481744259595871,0.0016362196765840054,0.015610185061384913
14,net.0.weight,0.37220820784568787,0.00046666666666666666,26.1932373046875,0.11102565377950668,0.00423871446236383
14,net.0.bias,0.37220820784568787,0.00046666666666666666,1.6083440780639648,0.0034835180267691612,0.002165903474437153
14,net.2.weight,0.37220820784568787,0.00046666666666666666,26.167470932006836,0.18196256458759308,0.006953769627198665
14,net.2.bias,0.37220820784568787,0.00046666666666666666,0.5781500339508057,0.0037631390150636435,0.0065089315819081076
14,net.4.weight,0.37220820784568787,0.00046666666666666666,26.181964874267578,0.23538587987422943,0.008990382540218505
14,net.4.bias,0.37220820784568787,0.00046666666666666666,0.5757606029510498,0.005357392597943544,0.009304896115650033
14,net.6.weight,0.37220820784568787,0.00046666666666666666,26.198381423950195,0.25804007053375244,0.009849466131440311
14,net.6.bias,0.37220820784568787,0.00046666666666666666,0.5991777181625366,0.00806682463735342,0.0134631585802147
14,net.8.weight,0.37220820784568787,0.00046666666666666666,26.20807456970215,0.26148858666419983,0.009977405473597583
14,net.8.bias,0.37220820784568787,0.00046666666666666666,0.5782052874565125,0.009861522354185581,0.01705539981753847
14,net.10.weight,0.37220820784568787,0.00046666666666666666,4.627039909362793,0.03674953803420067,0.007942342999860052
14,net.10.bias,0.37220820784568787,0.00046666666666666666,0.10490830987691879,0.0019256920786574483,0.018355953698202948
15,net.0.weight,0.3598760962486267,0.0005,26.192625045776367,0.11356216669082642,0.0043356542726189495
15,net.0.bias,0.3598760962486267,0.0005,1.60848867893219,0.0028902858030050993,0.001796895334646584
15,net.2.weight,0.3598760962486267,0.0005,26.171600341796875,0.21328312158584595,0.008149410765883738
15,net.2.bias,0.3598760962486267,0.0005,0.5781826376914978,0.004466820973902941,0.007725622809667129
15,net.4.weight,0.3598760962486267,0.0005,26.18901252746582,0.2767612636089325,0.010567838833887995
15,net.4.bias,0.3598760962486267,0.0005,0.5770270228385925,0.006932549644261599,0.012014254740025909
15,net.6.weight,0.3598760962486267,0.0005,26.208099365234375,0.3074171245098114,0.011729851914313444
15,net.6.bias,0.3598760962486267,0.0005,0.6037446856498718,0.009706049226224422,0.01607641351869924
15,net.8.weight,0.3598760962486267,0.0005,26.222139358520508,0.30440229177474976,0.011608598658287528
15,net.8.bias,0.3598760962486267,0.0005,0.5818113088607788,0.011078289709985256,0.019041035368798875
15,net.10.weight,0.3598760962486267,0.0005,4.628304481506348,0.043719105422496796,0.009446030527418497
15,net.10.bias,0.3598760962486267,0.0005,0.10506000369787216,0.002182143973186612,0.020770453991815426
16,net.0.weight,0.3675462603569031,0.0005333333333333334,26.20045280456543,0.1157379299402237,0.004417401897728132
16,net.0.bias,0.3675462603569031,0.0005333333333333334,1.60863196849823,0.0025425516068935394,0.0015805676231010059
16,net.2.weight,0.3675462603569031,0.0005333333333333334,26.18029022216797,0.24545800685882568,0.009375679367029549
16,net.2.bias,0.3675462603569031,0.0005333333333333334,0.5784436464309692,0.005198282189667225,0.008986670044248782
16,net.4.weight,0.3675462603569031,0.0005333333333333334,26.20167350769043,0.31406134366989136,0.011986308568332915
16,net.4.bias,0.3675462603569031,0.0005333333333333334,0.5789233446121216,0.008015451952815056,0.013845446080923555
16,net.6.weight,0.3675462603569031,0.0005333333333333334,26.224157333374023,0.34956374764442444,0.013329837187925735
16,net.6.bias,0.3675462603569031,0.0005333333333333334,0.6095597743988037,0.010681933723390102,0.017524013512744463
16,net.8.weight,0.3675462603569031,0.0005333333333333334,26.241960525512695,0.34151336550712585,0.013014018719184612
16,net.8.bias,0.3675462603569031,0.0005333333333333334,0.5865705609321594,0.011821680702269077,0.020153893648331814
16,net.10.weight,0.3675462603569031,0.0005333333333333334,4.63087272644043,0.05188295617699623,0.01120371023819448
16,net.10.bias,0.3675462603569031,0.0005333333333333334,0.10533406585454941,0.0023648389615118504,0.022450846668895696
17,net.0.weight,0.3550715446472168,0.0005666666666666667,26.214632034301758,0.11924385279417038,0.004548751729116022
17,net.0.bias,0.3550715446472168,0.0005666666666666667,1.608764886856079,0.002466876758262515,0.001533397936775831
17,net.2.weight,0.3550715446472168,0.0005666666666666667,26.19350242614746,0.23536740243434906,0.008985717091403377
17,net.2.bias,0.3550715446472168,0.0005666666666666667,0.5788862705230713,0.004908273462206125,0.008478821682488855
17,net.4.weight,0.3550715446472168,0.0005666666666666667,26.2203369140625,0.29821792244911194,0.01137353510851234
17,net.4.bias,0.3550715446472168,0.0005666666666666667,0.5812768340110779,0.007526246830821037,0.012947783896506708
17,net.6.weight,0.3550715446472168,0.0005666666666666667,26.24701690673828,0.3497954308986664,0.013327054733174836
17,net.6.bias,0.3550715446472168,0.0005666666666666667,0.6160969734191895,0.010309264995157719,0.01673318558593753
17,net.8.weight,0.3550715446472168,0.0005666666666666667,26.266874313354492,0.3524145781993866,0.013416692599020565
17,net.8.bias,0.3550715446472168,0.0005666666666666667,0.5921146869659424,0.011682684533298016,0.01973044207560754
17,net.10.weight,0.3550715446472168,0.0005666666666666667,4.634481906890869,0.05627981945872307,0.012143713275704524
17,net.10.bias,0.3550715446472168,0.0005666666666666667,0.10575909167528152,0.002371867187321186,0.022427076005944454
18,net.0.weight,0.3603927493095398,0.0006,26.2283878326416,0.12161283195018768,0.00463668726900701
18,net.0.bias,0.3603927493095398,0.0006,1.6088935136795044,0.003508492838591337,0.002180686794222627
18,net.2.weight,0.3603927493095398,0.0006,26.208412170410156,0.15625889599323273,0.005962165696159658
18,net.2.bias,0.3603927493095398,0.0006,0.5793365240097046,0.0028522834181785583,0.004923361983873088
18,net.4.weight,0.3603927493095398,0.0006,26.241971969604492,0.19826290011405945,0.007555182984864974
18,net.4.bias,0.3603927493095398,0.0006,0.5835801959037781,0.004679605830460787,0.00801878792890424
18,net.6.weight,0.3603927493095398,0.0006,26.273460388183594,0.28339025378227234,0.010786179269698567
18,net.6.bias,0.3603927493095398,0.0006,0.6223742961883545,0.008070497773587704,0.012967273589244212
18,net.8.weight,0.3603927493095398,0.0006,26.29328155517578,0.33635035157203674,0.012792254586640853
18,net.8.bias,0.3603927493095398,0.0006,0.5977036952972412,0.01049397699534893,0.017557155958572785
18,net.10.weight,0.3603927493095398,0.0006,4.63793420791626,0.05692524090409279,0.01227383536552328
18,net.10.bias,0.3603927493095398,0.0006,0.10626646876335144,0.00212009996175766,0.019950789618115434
19,net.0.weight,0.3510793149471283,0.0006333333333333333,26.22465705871582,0.13049077987670898,0.004975881270231524
19,net.0.bias,0.3510793149471283,0.0006333333333333333,1.609066128730774,0.004987651947885752,0.0030997184384335993
19,net.2.weight,0.3510793149471283,0.0006333333333333333,26.215543746948242,0.19734756648540497,0.007527883777286834
19,net.2.bias,0.3510793149471283,0.0006333333333333333,0.5794004797935486,0.004052318166941404,0.006993984831330002
19,net.4.weight,0.3510793149471283,0.0006333333333333333,26.254623413085938,0.2239338606595993,0.008529311471593429
19,net.4.bias,0.3510793149471283,0.0006333333333333333,0.584911584854126,0.003765104804188013,0.006437049464710143
19,net.6.weight,0.3510793149471283,0.0006333333333333333,26.29163360595703,0.28616034984588623,0.010884084044935474
19,net.6.bias,0.3510793149471283,0.0006333333333333333,0.6270924806594849,0.006418628618121147,0.010235537526093384
19,net.8.weight,0.3510793149471283,0.0006333333333333333,26.311922073364258,0.3361094295978546,0.012774035612476238
19,net.8.bias,0.3510793149471283,0.0006333333333333333,0.6022019982337952,0.00917359534651041,0.01523341897472235
19,net.10.weight,0.3510793149471283,0.0006333333333333333,4.638594627380371,0.055536314845085144,0.011972659675253638
19,net.10.bias,0.3510793149471283,0.0006333333333333333,0.10678598284721375,0.0017428274732083082,0.0163207513452575
20,net.0.weight,0.3520355820655823,0.0006666666666666666,26.206314086914062,0.1342020481824875,0.005120981445059469
20,net.0.bias,0.3520355820655823,0.0006666666666666666,1.609291672706604,0.00543624022975564,0.0033780329084861557
20,net.2.weight,0.3520355820655823,0.0006666666666666666,26.216472625732422,0.22722893953323364,0.008667410859468568
20,net.2.bias,0.3520355820655823,0.0006666666666666666,0.5791455507278442,0.004835950676351786,0.008350147333902814
20,net.4.weight,0.3520355820655823,0.0006666666666666666,26.260459899902344,0.25202667713165283,0.009597192055748806
20,net.4.bias,0.3520355820655823,0.0006666666666666666,0.5853325128555298,0.003919903188943863,0.006696882716835111
20,net.6.weight,0.3520355820655823,0.0006666666666666666,26.302640914916992,0.2796192765235901,0.010630844158504626
20,net.6.bias,0.3520355820655823,0.0006666666666666666,0.6303442120552063,0.005627903155982494,0.008928301471402415
20,net.8.weight,0.3520355820655823,0.0006666666666666666,26.324302673339844,0.30050763487815857,0.011415597161572685
20,net.8.bias,0.3520355820655823,0.0006666666666666666,0.6055050492286682,0.008071048185229301,0.013329448194545577
20,net.10.weight,0.3520355820655823,0.0006666666666666666,4.637014389038086,0.04985779896378517,0.010752133761251451
20,net.10.bias,0.3520355820655823,0.0006666666666666666,0.10723136365413666,0.0014915458159521222,0.013909604103916317
21,net.0.weight,0.3549058437347412,0.0007,26.183937072753906,0.13498087227344513,0.005155102225398393
21,net.0.bias,0.3549058437347412,0.0007,1.6095398664474487,0.0050117080099880695,0.003113752019730852
21,net.2.weight,0.3549058437347412,0.0007,26.216796875,0.2026558518409729,0.007730000457615892
21,net.2.bias,0.3549058437347412,0.0007,0.5787999033927917,0.004147659987211227,0.007165965237552045
21,net.4.weight,0.3549058437347412,0.0007,26.265705108642578,0.2239370346069336,0.008525833731882126
21,net.4.bias,0.3549058437347412,0.0007,0.5853666663169861,0.0034169238060712814,0.00583723673158553
21,net.6.weight,0.3549058437347412,0.0007,26.312652587890625,0.23080474138259888,0.008771625764892202
21,net.6.bias,0.3549058437347412,0.0007,0.6330208778381348,0.005427430849522352,0.008573857576479747
21,net.8.weight,0.3549058437347412,0.0007,26.33656883239746,0.248171865940094,0.009423090286340178
21,net.8.bias,0.3549058437347412,0.0007,0.6083544492721558,0.0076105110347270966,0.012509994862094663
21,net.10.weight,0.3549058437347412,0.0007,4.635049819946289,0.04230503737926483,0.009127202300439365
21,net.10.bias,0.3549058437347412,0.0007,0.10758538544178009,0.0014817763585597277,0.013773026442904663
22,net.0.weight,0.34138113260269165,0.0007333333333333333,26.165294647216797,0.13384059071540833,0.005115195243163255
22,net.0.bias,0.34138113260269165,0.0007333333333333333,1.6097922325134277,0.004414305090904236,0.002742158274681211
22,net.2.weight,0.34138113260269165,0.0007333333333333333,26.21973419189453,0.16923868656158447,0.006454630139381896
22,net.2.bias,0.34138113260269165,0.0007333333333333333,0.5785133242607117,0.003082536393776536,0.005328375794482767
22,net.4.weight,0.34138113260269165,0.0007333333333333333,26.27362823486328,0.20062357187271118,0.007635929460495967
22,net.4.bias,0.34138113260269165,0.0007333333333333333,0.5855849981307983,0.00347504997625947,0.005934322066569182
22,net.6.weight,0.34138113260269165,0.0007333333333333333,26.324981689453125,0.2143825739622116,0.008143693184337603
22,net.6.bias,0.34138113260269165,0.0007333333333333333,0.6360913515090942,0.006396414712071419,0.010055811475657154
22,net.8.weight,0.34138113260269165,0.0007333333333333333,26.35208511352539,0.24597154557704926,0.009334044896917955
